http://purl.org/goodrelations/v1#hasUnitOfMeasurement;12;40
http://www.daml.org/2001/10/html/airport-ont#latitude;12;38
http://www.daml.org/2001/10/html/airport-ont#longitude;12;38
http://purl.org/dc/terms/isVersionOf;11;799827
http://www.w3.org/2006/vcard/ns#adr;11;93508
http://purl.org/dc/terms/rights;11;65525
http://www.w3.org/2006/vcard/ns#country-name;11;63186
http://xmlns.com/foaf/0.1/dateOfBirth;11;32725
http://purl.org/dc/terms/isReplacedBy;11;22878
http://www.w3.org/2004/02/skos/core#historyNote;11;10351
http://www.w3.org/2001/vcard-rdf/3.0#Locality;11;6469
http://purl.org/dc/elements/1.1/source;11;3825
http://purl.org/goodrelations/v1#availableAtOrFrom;11;3341
http://purl.org/vocab/relationship/spouseOf;11;1545
http://purl.org/goodrelations/v1#eligibleCustomerTypes;11;1168
http://purl.org/net/pingback/to;11;50
http://www.w3.org/2001/vcard-rdf/3.0#TEL;11;38
http://purl.org/vocab/bio/0.1/keywords;11;37
http://purl.org/goodrelations/v1#amountOfThisGood;11;25
http://purl.org/goodrelations/v1#includesObject;11;25
http://purl.org/goodrelations/v1#offers;11;25
http://purl.org/goodrelations/v1#typeOfGood;11;25
http://purl.org/dc/terms/hasVersion;10;2412058
http://creativecommons.org/ns#attributionURL;10;1913387
http://www.w3.org/2006/vcard/ns#postal-code;10;99812
http://www.w3.org/2004/02/skos/core#hasTopConcept;10;65153
http://purl.org/goodrelations/v1#eligibleRegions;10;2244
http://rdfs.org/sioc/ns#container_of;10;1295
http://www.megginson.com/exp/ns/airports#iata;10;909
http://purl.org/net/vocab/2004/07/visit#country;10;758
http://purl.org/dc/elements/1.1/modified;10;634
http://purl.org/goodrelations/v1#acceptedPaymentMethods;10;72
http://www.w3.org/2000/10/swap/pim/contact#office;10;66
http://purl.org/goodrelations/v1#availableDeliveryMethods;10;40
http://xmlns.com/foaf/0.1/pubkeyAddress;10;35
http://www.daml.org/2001/10/html/airport-ont#elevation;10;32
http://www.w3.org/2001/vcard-rdf/3.0#EMAIL;10;32
http://xmlns.com/foaf/0.1/geekcode;10;29
http://purl.org/goodrelations/v1#description;10;26
http://data.semanticweb.org/ns/swc/ontology#attendeeAt;10;25
http://creativecommons.org/ns#attributionName;9;1912427
http://purl.org/dc/terms/type;9;1538003
http://purl.org/NET/c4dm/event.owl#place;9;114677
http://www.w3.org/2004/02/skos/core#closeMatch;9;45690
http://purl.org/ontology/bibo/authorList;9;29665
http://purl.org/dc/elements/1.1/created;9;4189
http://rdfs.org/sioc/ns#content;9;1544
http://www.w3.org/1999/xhtml/vocab#stylesheet;9;160
http://www.w3.org/2001/vcard-rdf/3.0#City;9;28
http://www.daml.org/2001/10/html/airport-ont#iata;9;19
http://www.w3.org/2005/Atomid;9;10
http://www.w3.org/2005/Atomtitle;9;10
http://purl.org/dc/terms/rightsHolder;8;1308883
http://purl.org/dc/terms/spatial;8;335495
http://purl.org/vocab/relationship/childOf;8;79732
http://purl.org/ontology/bibo/presentedAt;8;15268
http://purl.org/vocab/relationship/siblingOf;8;7641
http://purl.org/goodrelations/v1#hasOpeningHoursDayOfWeek;8;5141
http://purl.org/goodrelations/v1#hasOpeningHoursSpecification;8;5141
http://purl.org/goodrelations/v1#closes;8;5026
http://purl.org/goodrelations/v1#opens;8;5026
http://www.w3.org/2002/12/cal/icaltzd#dtstart;8;3480
http://rdfs.org/sioc/ns#has_creator;8;2048
http://www.w3.org/2004/02/skos/core#editorialNote;8;1925
http://www.daml.org/2001/09/countries/iso-3166-ont#code;8;1677
http://web.resource.org/cc/permits;8;941
http://rdfs.org/sioc/ns#link;8;885
http://web.resource.org/cc/requires;8;636
http://rdfs.org/sioc/ns#has_container;8;375
http://usefulinc.com/ns/doap#module;8;22
http://www.daml.org/2001/10/html/airport-ont#icao;8;17
http://www.w3.org/2005/Atomupdated;8;9
http://www.w3.org/1999/xhtml/vocab#license;7;1846677
http://purl.org/net/provenance/ns#performedBy;7;1261976
http://purl.org/net/provenance/ns#performedAt;7;1260410
http://purl.org/net/provenance/ns#createdBy;7;1260398
http://purl.org/dc/terms/valid;7;488240
http://semantic-mediawiki.org/swivt/1.0#page;7;361751
http://purl.org/dc/terms/replaces;7;97205
http://www.w3.org/2004/02/skos/core#topConceptOf;7;62117
http://semantic-mediawiki.org/swivt/1.0#creationDate;7;52517
http://www.w3.org/2006/vcard/ns#tel;7;41798
http://www.w3.org/2004/02/skos/core#exactMatch;7;28642
http://purl.org/dc/terms/alternative;7;5741
http://www.w3.org/2002/12/cal/icaltzd#summary;7;4263
http://www.w3.org/2004/02/skos/core#example;7;2154
http://rdfs.org/sioc/ns#topic;7;1650
http://rdfs.org/sioc/ns#links_to;7;1571
http://rdfs.org/sioc/ns#id;7;648
http://purl.org/net/vocab/2004/07/visit#usstate;7;349
http://purl.org/dc/terms/conformsTo;7;88
http://www.w3.org/2000/10/swap/pim/contact#phone;7;43
http://purl.org/vocab/relationship/acquaintanceOf;7;41
http://xmlns.com/wot/0.1/endorser;7;34
http://www.w3.org/2006/vcard/ns#fn;7;29
http://xmlns.com/foaf/0.1/plan;7;28
http://xmlns.com/foaf/0.1/Organization;7;18
http://purl.org/rss/1.0/image;7;14
http://xmlns.com/foaf/0.1/image;6;11004064
http://www.w3.org/2006/vcard/ns#region;6;76885
http://purl.org/dc/terms/coverage;6;63245
http://purl.org/NET/c4dm/event.owl#time;6;27848
http://www.geonames.org/ontology#parentFeature;6;23042
http://purl.org/ontology/bibo/pageStart;6;14961
http://purl.org/ontology/bibo/pageEnd;6;14950
http://www.w3.org/2004/02/skos/core#changeNote;6;12757
http://purl.org/ontology/bibo/volume;6;10123
http://www.w3.org/2002/12/cal/icaltzd#location;6;4342
http://purl.org/vocab/relationship/parentOf;6;3640
http://www.megginson.com/exp/ns/airports#icao;6;3042
http://www.w3.org/2002/12/cal/icaltzd#dtend;6;1037
http://purl.org/dc/elements/1.1/coverage;6;796
http://rdfs.org/ns/void#sparqlEndpoint;6;711
http://purl.org/vocab/relationship/collaboratesWith;6;328
http://purl.org/ontology/bibo/isbn;6;297
http://vocab.org/bio/0.1/event;6;70
http://www.w3.org/2001/vcard-rdf/3.0#Region;6;37
http://www.w3.org/2000/10/swap/pim/contact#street2;6;36
http://www.w3.org/2000/10/swap/pim/contact#home;6;31
http://xmlns.com/foaf/0.1/tipjar;6;29
http://purl.org/net/inkel/rdf/schemas/lang/1.1#speaks;6;19
http://purl.org/net/inkel/rdf/schemas/lang/1.1#writes;6;16
http://usefulinc.com/ns/doap#anon-root;6;16
http://purl.org/vocab/relationship/colleagueOf;6;15
http://usefulinc.com/ns/doap#download-mirror;6;13
http://open.vocab.org/terms/businessCard;6;10
http://purl.org/dc/terms/extent;5;499112
http://www.w3.org/2008/05/skos-xl#literalForm;5;265530
http://www.w3.org/2003/01/geo/wgs84_pos#alt;5;174222
http://www.w3.org/2001/XMLSchema-instanceschemaLocation;5;66793
http://purl.org/ontology/bibo/abstract;5;17131
http://creativecommons.org/ns#morePermissions;5;12421
http://purl.org/ontology/bibo/issn;5;2217
http://www.w3.org/2004/02/skos/core#broadMatch;5;1844
http://www.daml.org/2001/09/countries/iso-3166-ont#name;5;1365
http://www.w3.org/2002/12/cal/icaltzd#component;5;872
http://rdfs.org/sioc/ns#email_sha1;5;471
http://purl.org/vocab/relationship/hasMet;5;119
http://rdfs.org/ns/void#exampleResource;5;97
http://www.w3.org/1999/xhtml/vocab#icon;5;97
http://xmlns.com/foaf/0.1/fundedBy;5;86
http://www.w3.org/1999/xhtml/vocab#alternate;5;80
http://purl.org/net/schemas/quaffing/drankBeerWith;5;74
http://xmlns.com/foaf/0.1/seeAlso;5;55
http://www.geonames.org/ontology#locatedIn;5;33
http://www.w3.org/2006/vcard/ns#org;5;28
http://xmlns.com/foaf/0.1/workplaceHomePage;5;26
http://vocab.org/bio/0.1/date;5;19
http://vocab.org/bio/0.1/place;5;19
http://www.ideaspace.net/users/wkearney/schema/astrology/0.1#Sign;5;13
http://www.daml.org/2001/10/html/airport-ont#sameIndividualAs;5;12
http://purl.org/rss/1.0/url;5;10
http://xmlns.com/foaf/0.1/Person;5;8
http://semantic-mediawiki.org/swivt/1.0#wikiNamespace;4;211155
http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within;4;162247
http://www.w3.org/1999/xhtml/vocab#next;4;150448
http://purl.org/NET/c4dm/timeline.owl#start;4;37699
http://swrc.ontoware.org/ontology#affiliation;4;26533
http://purl.org/NET/c4dm/timeline.owl#end;4;25382
http://www.w3.org/2008/05/skos-xl#altLabel;4;21972
http://semantic-mediawiki.org/swivt/1.0#wikiPageModificationDate;4;17352
http://swrc.ontoware.org/ontology#pages;4;16663
